Product Name,Manufacturer,Color,Brand,Order Date,Fiscal Month Of Year Name,Sales Quantity,Sales Amount,Customer Count,Delivered Quantity
Litware 3-Speed Oscillating Blower Fan M115 White,"Litware, Inc.",White,Litware,2007-02-25 00:00:00,Mar,,,,5
Litware 3-Speed Oscillating High-Performance Fan E201 Black,"Litware, Inc.",Black,Litware,2007-04-01 00:00:00,Apr,7,210,1,7
Litware 3-Speed Oscillating High-Performance Fan E201 Black,"Litware, Inc.",Black,Litware,2008-07-16 00:00:00,Jul,9,270,1,9
Litware 3-Speed Oscillating High-Performance Fan E201 Silver,"Litware, Inc.",Silver,Litware,2009-07-14 00:00:00,Jul,13,390,1,13
Litware 3-Speed Oscillating High-Performance Fan E201 Silver,"Litware, Inc.",Silver,Litware,2009-12-02 00:00:00,Dec,15,450,1,15
Litware 3-Speed Oscillating High-Performance Fan E201 White,"Litware, Inc.",White,Litware,2009-07-21 00:00:00,Jul,8,240,1,8
Litware 3-Speed Oscillating High-Performance Fan E201 White,"Litware, Inc.",White,Litware,2009-09-22 00:00:00,Sep,3,90,1,1
Litware 3-Speed Oscillating High-Performance Fan E201 White,"Litware, Inc.",White,Litware,2009-09-22 00:00:00,Oct,,,,2
Litware 80mm Dual Ball Bearing Case Fan E1001 Black,"Litware, Inc.",Black,Litware,2008-01-11 00:00:00,Jan,8,40,1,8
Litware 80mm Dual Ball Bearing Case Fan E1001 Black,"Litware, Inc.",Black,Litware,2009-07-27 00:00:00,Jul,1,5,1,
Litware 80mm Dual Ball Bearing Case Fan E1001 Black,"Litware, Inc.",Black,Litware,2009-07-27 00:00:00,Aug,,,,1
Litware 80mm Dual Ball Bearing Case Fan E1001 Pink,"Litware, Inc.",Pink,Litware,2007-03-18 00:00:00,Mar,1,5,1,1
Litware 80mm Dual Ball Bearing Case Fan E1001 Pink,"Litware, Inc.",Pink,Litware,2008-11-24 00:00:00,Nov,15,75,1,1
Litware 80mm Dual Ball Bearing Case Fan E1001 Pink,"Litware, Inc.",Pink,Litware,2008-11-24 00:00:00,Dec,,,,14
Litware 80mm Dual Ball Bearing Case Fan E1001 White,"Litware, Inc.",White,Litware,2008-04-25 00:00:00,Apr,13,65,1,
Litware 80mm Dual Ball Bearing Case Fan E1001 White,"Litware, Inc.",White,Litware,2008-04-25 00:00:00,May,,,,13
Litware 80mm LED Dual PCI Slot Fan E1501 Blue,"Litware, Inc.",Blue,Litware,2009-07-30 00:00:00,Jul,6,186,1,
Litware 80mm LED Dual PCI Slot Fan E1501 Blue,"Litware, Inc.",Blue,Litware,2009-07-30 00:00:00,Aug,,,,6
Litware 80mm LED Dual PCI Slot Fan E1501 Pink,"Litware, Inc.",Pink,Litware,2007-05-02 00:00:00,May,2,62,1,2
Litware 80mm LED Dual PCI Slot Fan E1501 Yellow,"Litware, Inc.",Yellow,Litware,2007-08-22 00:00:00,Aug,6,186,1,2
Litware 80mm LED Dual PCI Slot Fan E1501 Yellow,"Litware, Inc.",Yellow,Litware,2007-08-22 00:00:00,Sep,,,,4
Litware 92mm DBB Case Fan E1101 Grey,"Litware, Inc.",Grey,Litware,2009-02-03 00:00:00,Feb,9,135,1,9
Litware 92mm DBB Case Fan E1101 Silver,"Litware, Inc.",Silver,Litware,2008-10-01 00:00:00,Oct,1,15,1,1
Litware 92mm DBB Case Fan E1101 White,"Litware, Inc.",White,Litware,2009-03-04 00:00:00,Mar,5,75,1,5
Litware 92mm DBB Case Fan E1101 White,"Litware, Inc.",White,Litware,2009-10-11 00:00:00,Oct,15,225,1,15
Litware Chandelier M6015 Black,"Litware, Inc.",Black,Litware,2007-05-31 00:00:00,May,2,460,1,
Litware Chandelier M6015 Black,"Litware, Inc.",Black,Litware,2007-05-31 00:00:00,Jun,,,,2
Litware Chandelier M6015 Black,"Litware, Inc.",Black,Litware,2007-11-03 00:00:00,Nov,7,1610,1,7
Litware Chandelier M6015 White,"Litware, Inc.",White,Litware,2007-05-01 00:00:00,May,5,1150,1,5
Litware Chandelier M6015 White,"Litware, Inc.",White,Litware,2009-05-17 00:00:00,May,12,2760,1,12
Litware Chandelier M8015 Black,"Litware, Inc.",Black,Litware,2008-05-17 00:00:00,May,10,2685,1,10
Litware Chandelier M8015 Silver,"Litware, Inc.",Silver,Litware,2008-06-16 00:00:00,Jun,10,2685,1,10
Litware Chandelier M8015 White,"Litware, Inc.",White,Litware,2008-04-19 00:00:00,Apr,2,537,1,2
Litware Chandelier M8015 White,"Litware, Inc.",White,Litware,2009-06-29 00:00:00,Jun,7,1880,1,
Litware Chandelier M8015 White,"Litware, Inc.",White,Litware,2009-06-29 00:00:00,Jul,,,,7
Litware Desk Lamp E1020 Grey,"Litware, Inc.",Grey,Litware,2007-07-07 00:00:00,Jul,5,150,1,5
Litware Desk Lamp E1020 Grey,"Litware, Inc.",Grey,Litware,2008-01-16 00:00:00,Jan,13,390,1,13
Litware Desk Lamp E1020 Grey,"Litware, Inc.",Grey,Litware,2009-07-20 00:00:00,Jul,13,390,1,13
Litware Desk Lamp E1020 Silver,"Litware, Inc.",Silver,Litware,2007-11-19 00:00:00,Nov,9,270,1,8
Litware Desk Lamp E1020 Silver,"Litware, Inc.",Silver,Litware,2007-11-19 00:00:00,Dec,,,,1
Litware Desk Lamp E1020 Silver,"Litware, Inc.",Silver,Litware,2009-12-06 00:00:00,Dec,4,120,1,4
Litware Desk Lamp E1030 White,"Litware, Inc.",White,Litware,2008-12-29 00:00:00,Dec,12,959,1,
Litware Desk Lamp E1030 White,"Litware, Inc.",White,Litware,2008-12-29 00:00:00,Jan,,,,12
Litware Desktop Wind Tower Oscillating Fan E1201 Black,"Litware, Inc.",Black,Litware,2009-05-10 00:00:00,May,13,390,1,13
Litware Desktop Wind Tower Oscillating Fan E1201 White,"Litware, Inc.",White,Litware,2009-08-26 00:00:00,Aug,14,420,1,
Litware Desktop Wind Tower Oscillating Fan E1201 White,"Litware, Inc.",White,Litware,2009-08-26 00:00:00,Sep,,,,14
Litware Desktop Wind Tower Oscillating Fan E1201 White,"Litware, Inc.",White,Litware,2009-12-31 00:00:00,,3,90,1,3
Litware Floor Lamp M2015 Blue,"Litware, Inc.",Blue,Litware,2009-10-01 00:00:00,Oct,5,1695,1,5
Litware Floor Lamp M2015 Silver,"Litware, Inc.",Silver,Litware,2009-09-20 00:00:00,Sep,4,1356,1,4
Litware Floor Lamp X1015 White,"Litware, Inc.",White,Litware,2009-01-16 00:00:00,Jan,12,7632,1,12
Litware Home Theater System 2.1 Channel E210 Brown,"Litware, Inc.",Brown,Litware,2009-11-07 00:00:00,Nov,15,4485,1,15
Litware Home Theater System 2.1 Channel E211 Black,"Litware, Inc.",Black,Litware,2008-08-27 00:00:00,Aug,4,1080,4,
Litware Home Theater System 2.1 Channel E211 Black,"Litware, Inc.",Black,Litware,2008-08-27 00:00:00,Sep,,,,4
Litware Home Theater System 2.1 Channel E211 Brown,"Litware, Inc.",Brown,Litware,2008-10-21 00:00:00,Oct,12,3239,8,6
Litware Home Theater System 2.1 Channel E211 Brown,"Litware, Inc.",Brown,Litware,2008-10-21 00:00:00,Nov,,,,6
Litware Home Theater System 2.1 Channel E211 Brown,"Litware, Inc.",Brown,Litware,2009-05-09 00:00:00,May,13,3509,1,13
Litware Home Theater System 2.1 Channel E212 Silver,"Litware, Inc.",Silver,Litware,2009-10-13 00:00:00,Oct,14,4199,1,14
Litware Home Theater System 4.1 Channel M410 Black,"Litware, Inc.",Black,Litware,2009-12-19 00:00:00,,15,8985,1,15
Litware Home Theater System 4.1 Channel M411 Brown,"Litware, Inc.",Brown,Litware,2009-03-25 00:00:00,Mar,13,7787,1,2
Litware Home Theater System 4.1 Channel M411 Brown,"Litware, Inc.",Brown,Litware,2009-03-25 00:00:00,Apr,,,,11
Litware Home Theater System 4.1 Channel M411 Brown,"Litware, Inc.",Brown,Litware,2009-08-11 00:00:00,Aug,13,7787,1,13
Litware Home Theater System 4.1 Channel M412 Brown,"Litware, Inc.",Brown,Litware,2009-03-15 00:00:00,Mar,7,3983,5,7
Litware Home Theater System 5.1 Channel M510 Brown,"Litware, Inc.",Brown,Litware,2009-05-10 00:00:00,May,2,1278,1,2
Litware Home Theater System 5.1 Channel M511 Black,"Litware, Inc.",Black,Litware,2009-12-26 00:00:00,,14,9786,1,14
Litware Home Theater System 5.1 Channel M511 Silver,"Litware, Inc.",Silver,Litware,2008-06-16 00:00:00,Jun,1,699,1,1
Litware Home Theater System 5.1 Channel M511 Silver,"Litware, Inc.",Silver,Litware,2009-07-21 00:00:00,Jul,6,4194,1,6
Litware Home Theater System 5.1 Channel M513 Brown,"Litware, Inc.",Brown,Litware,2007-07-22 00:00:00,Jul,11,7579,9,8
Litware Home Theater System 5.1 Channel M513 Brown,"Litware, Inc.",Brown,Litware,2007-07-22 00:00:00,Aug,,,,3
Litware Home Theater System 5.1 Channel M513 Brown,"Litware, Inc.",Brown,Litware,2008-04-04 00:00:00,Apr,1,689,1,1
Litware Home Theater System 5.1 Channel M514 Brown,"Litware, Inc.",Brown,Litware,2008-04-05 00:00:00,Apr,12,7188,9,12
Litware Home Theater System 5.1 Channel M514 Brown,"Litware, Inc.",Brown,Litware,2008-05-19 00:00:00,May,4,2396,1,4
Litware Home Theater System 5.1 Channel M514 Silver,"Litware, Inc.",Silver,Litware,2009-11-05 00:00:00,Nov,6,3594,1,6
Litware Home Theater System 5.1 Channel M515 Brown,"Litware, Inc.",Brown,Litware,2009-03-08 00:00:00,Mar,5,2845,3,5
Litware Home Theater System 5.1 Channel M515 Silver,"Litware, Inc.",Silver,Litware,2008-12-20 00:00:00,Dec,14,7966,1,14
Litware Home Theater System 5.1 Channel M516 Brown,"Litware, Inc.",Brown,Litware,2009-03-04 00:00:00,Mar,10,5790,7,10
Litware Home Theater System 5.1 Channel M516 Silver,"Litware, Inc.",Silver,Litware,2007-12-10 00:00:00,Dec,1,579,1,1
Litware Home Theater System 7.1 Channel M710 Black,"Litware, Inc.",Black,Litware,2008-07-29 00:00:00,Jul,2,1598,2,
Litware Home Theater System 7.1 Channel M710 Black,"Litware, Inc.",Black,Litware,2008-07-29 00:00:00,Aug,,,,2
Litware Home Theater System 7.1 Channel M710 Brown,"Litware, Inc.",Brown,Litware,2008-09-12 00:00:00,Sep,12,9588,9,12
Litware Home Theater System 7.1 Channel M710 Silver,"Litware, Inc.",Silver,Litware,2008-05-29 00:00:00,May,14,11186,1,
Litware Home Theater System 7.1 Channel M710 Silver,"Litware, Inc.",Silver,Litware,2008-05-29 00:00:00,Jun,,,,14
Litware Home Theater System 7.1 Channel M710 Silver,"Litware, Inc.",Silver,Litware,2009-08-13 00:00:00,Aug,3,2397,1,3
Litware Microwave 0.8CuFt E080 Grey,"Litware, Inc.",Grey,Litware,2009-04-04 00:00:00,Apr,10,950,1,10
Litware Microwave 0.8CuFt E080 Red,"Litware, Inc.",Red,Litware,2009-07-05 00:00:00,Jul,11,1045,1,11
Litware Microwave 0.8CuFt E080 White,"Litware, Inc.",White,Litware,2009-12-04 00:00:00,Dec,11,1045,1,11
Litware Microwave 0.9CuFt E090 Black,"Litware, Inc.",Black,Litware,2007-12-18 00:00:00,Dec,7,700,1,7
Litware Microwave 0.9CuFt E090 Black,"Litware, Inc.",Black,Litware,2009-05-30 00:00:00,May,11,1100,1,
Litware Microwave 0.9CuFt E090 Black,"Litware, Inc.",Black,Litware,2009-05-30 00:00:00,Jun,,,,11
Litware Microwave 0.9CuFt E090 Black,"Litware, Inc.",Black,Litware,2009-11-17 00:00:00,Nov,13,1300,1,13
Litware Microwave 0.9CuFt E090 Blue,"Litware, Inc.",Blue,Litware,2007-10-16 00:00:00,Oct,7,700,1,7
Litware Microwave 0.9CuFt E090 Red,"Litware, Inc.",Red,Litware,2009-06-29 00:00:00,Jun,3,300,1,
Litware Microwave 0.9CuFt E090 Red,"Litware, Inc.",Red,Litware,2009-06-29 00:00:00,Jul,,,,3
Litware Microwave 0.9CuFt E090 Red,"Litware, Inc.",Red,Litware,2009-09-14 00:00:00,Sep,14,1400,1,14
Litware Microwave 0.9CuFt E090 Red,"Litware, Inc.",Red,Litware,2009-12-26 00:00:00,,2,200,1,2
Litware Microwave 0.9CuFt E090 Silver,"Litware, Inc.",Silver,Litware,2007-04-04 00:00:00,Apr,11,1100,6,11
Litware Microwave 1.0CuFt E110 Black,"Litware, Inc.",Black,Litware,2008-12-01 00:00:00,Dec,10,1400,1,10
Litware Microwave 1.0CuFt E110 Black,"Litware, Inc.",Black,Litware,2009-02-21 00:00:00,Feb,12,1680,1,3
Litware Microwave 1.0CuFt E110 Black,"Litware, Inc.",Black,Litware,2009-02-21 00:00:00,Mar,,,,9
Litware Microwave 1.0CuFt E110 Blue,"Litware, Inc.",Blue,Litware,2008-10-21 00:00:00,Oct,2,280,1,2
Litware Microwave 1.0CuFt E110 Grey,"Litware, Inc.",Grey,Litware,2009-03-01 00:00:00,Mar,14,1960,1,14
Litware Microwave 1.0CuFt E110 Silver,"Litware, Inc.",Silver,Litware,2007-03-24 00:00:00,Mar,3,420,1,
Litware Microwave 1.0CuFt E110 Silver,"Litware, Inc.",Silver,Litware,2007-03-24 00:00:00,Apr,,,,3
Litware Microwave 1.0CuFt E110 Silver,"Litware, Inc.",Silver,Litware,2009-07-19 00:00:00,Jul,11,1540,1,11
Litware Microwave 1.5CuFt X110 Black,"Litware, Inc.",Black,Litware,2007-03-24 00:00:00,Mar,12,7991,1,5
Litware Microwave 1.5CuFt X110 Black,"Litware, Inc.",Black,Litware,2007-03-24 00:00:00,Apr,,,,7
Litware Microwave 1.5CuFt X110 Grey,"Litware, Inc.",Grey,Litware,2007-01-15 00:00:00,Jan,8,5328,1,8
Litware Microwave 1.5CuFt X110 Grey,"Litware, Inc.",Grey,Litware,2007-12-10 00:00:00,Dec,6,3996,1,6
Litware Microwave 1.5CuFt X110 Grey,"Litware, Inc.",Grey,Litware,2009-06-30 00:00:00,Jun,2,1332,1,
Litware Microwave 1.5CuFt X110 Grey,"Litware, Inc.",Grey,Litware,2009-06-30 00:00:00,Jul,,,,2
Litware Microwave 1.5CuFt X110 Grey,"Litware, Inc.",Grey,Litware,2009-07-30 00:00:00,Jul,8,5328,1,
Litware Microwave 1.5CuFt X110 Grey,"Litware, Inc.",Grey,Litware,2009-07-30 00:00:00,Aug,,,,8
Litware Microwave 1.5CuFt X110 Red,"Litware, Inc.",Red,Litware,2008-09-09 00:00:00,Sep,9,5993,1,9
Litware Microwave 1.6CuFt M125 Black,"Litware, Inc.",Black,Litware,2007-09-30 00:00:00,Sep,8,1440,1,
Litware Microwave 1.6CuFt M125 Black,"Litware, Inc.",Black,Litware,2007-09-30 00:00:00,Oct,,,,8
Litware Microwave 1.6CuFt M125 Blue,"Litware, Inc.",Blue,Litware,2007-07-23 00:00:00,Jul,2,360,1,
Litware Microwave 1.6CuFt M125 Blue,"Litware, Inc.",Blue,Litware,2007-07-23 00:00:00,Aug,,,,2
Litware Microwave 1.6CuFt M125 Blue,"Litware, Inc.",Blue,Litware,2007-08-17 00:00:00,Aug,8,1440,1,8
Litware Microwave 1.6CuFt M125 Red,"Litware, Inc.",Red,Litware,2007-04-26 00:00:00,Apr,8,1440,1,
Litware Microwave 1.6CuFt M125 Red,"Litware, Inc.",Red,Litware,2007-04-26 00:00:00,May,,,,8
Litware Microwave 2.2CuFt M125 Black,"Litware, Inc.",Black,Litware,2008-06-09 00:00:00,Jun,7,1400,1,7
Litware Microwave 2.2CuFt M125 Grey,"Litware, Inc.",Grey,Litware,2008-07-30 00:00:00,Jul,11,2200,1,
Litware Microwave 2.2CuFt M125 Grey,"Litware, Inc.",Grey,Litware,2008-07-30 00:00:00,Aug,,,,11
Litware Microwave 2.2CuFt M125 Red,"Litware, Inc.",Red,Litware,2009-11-29 00:00:00,Nov,13,2600,1,
Litware Microwave 2.2CuFt M125 Red,"Litware, Inc.",Red,Litware,2009-11-29 00:00:00,Dec,,,,13
Litware Microwave 2.2CuFt M125 White,"Litware, Inc.",White,Litware,2008-01-05 00:00:00,Jan,4,800,1,4
Litware Mobile Fan External USB Cooling Fan E601 Black,"Litware, Inc.",Black,Litware,2009-07-16 00:00:00,Jul,4,132,1,4
Litware Refrigerator 1.7CuFt E120 Blue,"Litware, Inc.",Blue,Litware,2009-09-10 00:00:00,Sep,5,650,1,5
Litware Refrigerator 1.7CuFt E120 Brown,"Litware, Inc.",Brown,Litware,2008-07-13 00:00:00,Jul,14,1820,1,14
Litware Refrigerator 1.7CuFt E120 Green,"Litware, Inc.",Green,Litware,2009-02-02 00:00:00,Feb,13,1690,1,13
Litware Refrigerator 1.7CuFt E120 Silver,"Litware, Inc.",Silver,Litware,2008-05-25 00:00:00,May,15,1950,1,2
Litware Refrigerator 1.7CuFt E120 Silver,"Litware, Inc.",Silver,Litware,2008-05-25 00:00:00,Jun,,,,13
Litware Refrigerator 1.7CuFt E120 Silver,"Litware, Inc.",Silver,Litware,2009-05-29 00:00:00,May,6,780,1,
Litware Refrigerator 1.7CuFt E120 Silver,"Litware, Inc.",Silver,Litware,2009-05-29 00:00:00,Jun,,,,6
Litware Refrigerator 1.7CuFt E120 White,"Litware, Inc.",White,Litware,2007-04-14 00:00:00,Apr,3,390,1,3
Litware Refrigerator 1.7CuFt E120 White,"Litware, Inc.",White,Litware,2008-04-27 00:00:00,Apr,2,260,1,
Litware Refrigerator 1.7CuFt E120 White,"Litware, Inc.",White,Litware,2008-04-27 00:00:00,May,,,,2
Litware Refrigerator 19CuFt M760 Brown,"Litware, Inc.",Brown,Litware,2009-12-03 00:00:00,Dec,12,10788,1,12
Litware Refrigerator 19CuFt M760 Green,"Litware, Inc.",Green,Litware,2008-09-16 00:00:00,Sep,13,11687,1,13
Litware Refrigerator 19CuFt M760 Grey,"Litware, Inc.",Grey,Litware,2008-10-22 00:00:00,Oct,11,9889,1,8
Litware Refrigerator 19CuFt M760 Grey,"Litware, Inc.",Grey,Litware,2008-10-22 00:00:00,Nov,,,,3
Litware Refrigerator 19CuFt M760 Orange,"Litware, Inc.",Orange,Litware,2009-05-24 00:00:00,May,1,899,1,1
Litware Refrigerator 19CuFt M760 Red,"Litware, Inc.",Red,Litware,2009-01-29 00:00:00,Feb,,,,7
Litware Refrigerator 19CuFt M760 Red,"Litware, Inc.",Red,Litware,2009-01-29 00:00:00,Jan,7,6293,1,
Litware Refrigerator 19CuFt M760 White,"Litware, Inc.",White,Litware,2008-10-04 00:00:00,Oct,4,3596,1,4
Litware Refrigerator 24.7CuFt X980 Blue,"Litware, Inc.",Blue,Litware,2007-11-19 00:00:00,Nov,2,6400,1,1
Litware Refrigerator 24.7CuFt X980 Blue,"Litware, Inc.",Blue,Litware,2007-11-19 00:00:00,Dec,,,,1
Litware Refrigerator 24.7CuFt X980 Brown,"Litware, Inc.",Brown,Litware,2007-11-06 00:00:00,Nov,7,22400,1,7
Litware Refrigerator 24.7CuFt X980 Brown,"Litware, Inc.",Brown,Litware,2009-05-29 00:00:00,May,9,28800,1,
Litware Refrigerator 24.7CuFt X980 Brown,"Litware, Inc.",Brown,Litware,2009-05-29 00:00:00,Jun,,,,9
Litware Refrigerator 24.7CuFt X980 Grey,"Litware, Inc.",Grey,Litware,2008-08-29 00:00:00,Aug,8,25600,1,
Litware Refrigerator 24.7CuFt X980 Grey,"Litware, Inc.",Grey,Litware,2008-08-29 00:00:00,Sep,,,,8
Litware Refrigerator 24.7CuFt X980 White,"Litware, Inc.",White,Litware,2008-05-18 00:00:00,May,3,9600,1,3
Litware Refrigerator 24.7CuFt X980 White,"Litware, Inc.",White,Litware,2008-08-22 00:00:00,Aug,12,38400,1,7
Litware Refrigerator 24.7CuFt X980 White,"Litware, Inc.",White,Litware,2008-08-22 00:00:00,Sep,,,,5
Litware Refrigerator 3.2CuFt E160 Brown,"Litware, Inc.",Brown,Litware,2007-12-22 00:00:00,Dec,15,4200,1,10
Litware Refrigerator 3.2CuFt E160 Brown,"Litware, Inc.",Brown,Litware,2007-12-22 00:00:00,Jan,,,,5
Litware Refrigerator 3.2CuFt E160 Orange,"Litware, Inc.",Orange,Litware,2007-07-13 00:00:00,Jul,6,1680,1,6
Litware Refrigerator 3.2CuFt E160 Orange,"Litware, Inc.",Orange,Litware,2008-07-06 00:00:00,Jul,9,2520,1,9
Litware Refrigerator 3.2CuFt E160 Silver,"Litware, Inc.",Silver,Litware,2007-05-25 00:00:00,May,2,560,1,
Litware Refrigerator 3.2CuFt E160 Silver,"Litware, Inc.",Silver,Litware,2007-05-25 00:00:00,Jun,,,,2
Litware Refrigerator 4.6CuFt E280 Brown,"Litware, Inc.",Brown,Litware,2009-08-24 00:00:00,Aug,5,1500,1,2
Litware Refrigerator 4.6CuFt E280 Brown,"Litware, Inc.",Brown,Litware,2009-08-24 00:00:00,Sep,,,,3
Litware Refrigerator 4.6CuFt E280 Orange,"Litware, Inc.",Orange,Litware,2008-10-17 00:00:00,Oct,6,1800,1,6
Litware Refrigerator 4.6CuFt E280 Silver,"Litware, Inc.",Silver,Litware,2007-12-30 00:00:00,Dec,4,1200,1,
Litware Refrigerator 4.6CuFt E280 Silver,"Litware, Inc.",Silver,Litware,2007-12-30 00:00:00,Jan,,,,4
Litware Refrigerator 4.6CuFt E280 Silver,"Litware, Inc.",Silver,Litware,2008-05-17 00:00:00,May,6,1800,1,6
Litware Refrigerator 4.6CuFt E280 White,"Litware, Inc.",White,Litware,2008-06-18 00:00:00,Jun,11,3300,1,11
Litware Refrigerator 4.6CuFt E280 White,"Litware, Inc.",White,Litware,2009-03-06 00:00:00,Mar,12,3600,1,12
Litware Refrigerator 9.7CuFt M560 Blue,"Litware, Inc.",Blue,Litware,2009-12-24 00:00:00,,15,7395,1,15
Litware Refrigerator 9.7CuFt M560 Brown,"Litware, Inc.",Brown,Litware,2007-04-19 00:00:00,Apr,1,493,1,1
Litware Refrigerator 9.7CuFt M560 Brown,"Litware, Inc.",Brown,Litware,2007-11-03 00:00:00,Nov,6,2958,1,6
Litware Refrigerator 9.7CuFt M560 Grey,"Litware, Inc.",Grey,Litware,2007-04-27 00:00:00,Apr,5,2465,1,
Litware Refrigerator 9.7CuFt M560 Grey,"Litware, Inc.",Grey,Litware,2007-04-27 00:00:00,May,,,,5
Litware Refrigerator 9.7CuFt M560 Grey,"Litware, Inc.",Grey,Litware,2008-11-02 00:00:00,Nov,7,3451,1,7
Litware Refrigerator 9.7CuFt M560 Orange,"Litware, Inc.",Orange,Litware,2008-02-28 00:00:00,Feb,5,2465,1,
Litware Refrigerator 9.7CuFt M560 Orange,"Litware, Inc.",Orange,Litware,2008-02-28 00:00:00,Mar,,,,5
Litware Tower Fan E501 White,"Litware, Inc.",White,Litware,2009-09-13 00:00:00,Sep,4,160,1,4
Litware USB Durable Desk Soft Fan E1401 Black,"Litware, Inc.",Black,Litware,2009-03-26 00:00:00,Mar,14,420,1,
Litware USB Durable Desk Soft Fan E1401 Black,"Litware, Inc.",Black,Litware,2009-03-26 00:00:00,Apr,,,,14
Litware USB Durable Desk Soft Fan E1401 Black,"Litware, Inc.",Black,Litware,2009-11-27 00:00:00,Nov,8,240,1,
Litware USB Durable Desk Soft Fan E1401 Black,"Litware, Inc.",Black,Litware,2009-11-27 00:00:00,Dec,,,,8
Litware USB Durable Desk Soft Fan E1401 Blue,"Litware, Inc.",Blue,Litware,2009-10-19 00:00:00,Oct,6,180,1,6
Litware USB Durable Desk Soft Fan E1401 Red,"Litware, Inc.",Red,Litware,2007-03-30 00:00:00,Mar,6,180,1,
Litware USB Durable Desk Soft Fan E1401 Red,"Litware, Inc.",Red,Litware,2007-03-30 00:00:00,Apr,,,,6
Litware USB Foam Fan E1301 Black,"Litware, Inc.",Black,Litware,2009-07-25 00:00:00,Jul,5,100,1,1
Litware USB Foam Fan E1301 Black,"Litware, Inc.",Black,Litware,2009-07-25 00:00:00,Aug,,,,4
Litware USB Foam Fan E1301 White,"Litware, Inc.",White,Litware,2009-03-01 00:00:00,Mar,1,20,1,1
Litware Wall Lamp E2015 Grey,"Litware, Inc.",Grey,Litware,2009-06-13 00:00:00,Jun,3,360,1,3
Litware Wall Lamp E2015 Silver,"Litware, Inc.",Silver,Litware,2009-06-06 00:00:00,Jun,14,1680,1,14
Litware Wall Lamp E3015 Blue,"Litware, Inc.",Blue,Litware,2008-08-22 00:00:00,Aug,4,408,1,
Litware Wall Lamp E3015 Blue,"Litware, Inc.",Blue,Litware,2008-08-22 00:00:00,Sep,,,,4
Litware Wall Lamp E3015 Grey,"Litware, Inc.",Grey,Litware,2009-06-22 00:00:00,Jun,7,714,1,2
Litware Wall Lamp E3015 Grey,"Litware, Inc.",Grey,Litware,2009-06-22 00:00:00,Jul,,,,5
Litware Wall Lamp E3015 Silver,"Litware, Inc.",Silver,Litware,2008-09-24 00:00:00,Sep,1,102,1,
Litware Wall Lamp E3015 Silver,"Litware, Inc.",Silver,Litware,2008-09-24 00:00:00,Oct,,,,1
Litware Wall Lamp E3015 Silver,"Litware, Inc.",Silver,Litware,2009-09-22 00:00:00,Sep,14,1428,1,6
Litware Wall Lamp E3015 Silver,"Litware, Inc.",Silver,Litware,2009-09-22 00:00:00,Oct,,,,8
Litware Wall Lamp E3015 White,"Litware, Inc.",White,Litware,2008-01-07 00:00:00,Jan,10,1020,1,10
Litware Washer & Dryer 15.5in E150 Blue,"Litware, Inc.",Blue,Litware,2007-08-04 00:00:00,Aug,1,999,1,1
Litware Washer & Dryer 15.5in E150 Blue,"Litware, Inc.",Blue,Litware,2008-09-03 00:00:00,Sep,3,2997,2,3
Litware Washer & Dryer 15.5in E150 Green,"Litware, Inc.",Green,Litware,2007-11-26 00:00:00,Nov,8,7992,6,
Litware Washer & Dryer 15.5in E150 Green,"Litware, Inc.",Green,Litware,2007-11-26 00:00:00,Dec,,,,8
Litware Washer & Dryer 15.5in E150 Green,"Litware, Inc.",Green,Litware,2008-11-29 00:00:00,Nov,9,8991,5,
Litware Washer & Dryer 15.5in E150 Green,"Litware, Inc.",Green,Litware,2008-11-29 00:00:00,Dec,,,,9
Litware Washer & Dryer 15.5in E150 White,"Litware, Inc.",White,Litware,2007-05-19 00:00:00,May,7,6993,5,7
Litware Washer & Dryer 15.5in E150 White,"Litware, Inc.",White,Litware,2009-04-13 00:00:00,Apr,14,13986,1,14
Litware Washer & Dryer 21in E214 Blue,"Litware, Inc.",Blue,Litware,2008-12-21 00:00:00,Dec,2,3198,1,2
Litware Washer & Dryer 21in E214 White,"Litware, Inc.",White,Litware,2008-04-17 00:00:00,Apr,10,15990,7,10
Litware Washer & Dryer 25.5in M350 Silver,"Litware, Inc.",Silver,Litware,2008-03-16 00:00:00,Mar,4,7956,2,4
Litware Washer & Dryer 25.5in M350 White,"Litware, Inc.",White,Litware,2009-07-17 00:00:00,Jul,9,17901,1,9
MGS Age of Empires Expansion: The Rise of Rome 2009 E181,Tailspin Toys,Blue,Tailspin Toys,2009-12-22 00:00:00,,7,224,1,7
MGS Age of Empires II Gold Edition2009 E172,Tailspin Toys,Blue,Tailspin Toys,2009-07-15 00:00:00,Jul,1,32,1,1
MGS Age of Empires II: The Age of Kings 2009 E180,Tailspin Toys,Blue,Tailspin Toys,2008-12-27 00:00:00,Dec,1,32,1,
MGS Age of Empires II: The Age of Kings 2009 E180,Tailspin Toys,Blue,Tailspin Toys,2008-12-27 00:00:00,Jan,,,,1
MGS Age of Empires II: The Conquerors Expansion 2009 E178,Tailspin Toys,Blue,Tailspin Toys,2009-09-04 00:00:00,Sep,8,256,1,8
MGS Age of Empires II: The Conquerors Expansion E125,Tailspin Toys,Black,Tailspin Toys,2009-07-21 00:00:00,Jul,8,251,1,8
MGS Age of Empires III 2008 E139,Tailspin Toys,White,Tailspin Toys,2007-07-21 00:00:00,Jul,6,258,6,4
